Data;Cidade;UF;Vendedor;Salario;Veículo;Preço
07/nov/20;Pedreira;SP;Ana Silva;2100;Cruze;15491
07/nov/20;Pedreira;SP;Ana Silva;2100;Corola;17805
07/nov/20;Pedreira;SP;Ana Silva;2100;Civic;40688
07/nov/20;Pedreira;SP;Ana Silva;2100;EcoSport;59072
07/nov/20;Pedreira;SP;Ana Silva;2100;Civic;47634
07/nov/20;Pedreira;SP;Ana Silva;2100;Uno;45166
14/nov/20;Pedreira;SP;Ana Silva;2100;Fiesta;29582
14/nov/20;Pedreira;SP;Ana Silva;2100;Ka;51643
14/nov/20;Pedreira;SP;Ana Silva;2100;Gol;26774
14/nov/20;Pedreira;SP;Ana Silva;2100;Cruze;48876
14/nov/20;Pedreira;SP;Ana Silva;2100;EcoSport;15672
14/nov/20;Pedreira;SP;Ana Silva;2100;Polo;26393
05/nov/20;Pedreira;SP;Ana Silva;2100;EcoSport;20968
23/nov/20;Pedreira;SP;Ana Silva;2100;Polo;45545
23/nov/20;Pedreira;SP;Ana Silva;2100;Pálio;22350
23/nov/20;Pedreira;SP;Ana Silva;2100;Logan;23512
23/nov/20;Pedreira;SP;Ana Silva;2100;Ka;59065
23/nov/20;Pedreira;SP;Ana Silva;2100;Pálio;24032
23/nov/20;Pedreira;SP;Ana Silva;2100;Pálio;38772
23/nov/20;Pedreira;SP;Ana Silva;2100;Uno;36155
23/nov/20;Pedreira;SP;Ana Silva;2100;Polo;10540
23/nov/20;Pedreira;SP;Ana Silva;2100;EcoSport;55205
23/nov/20;Pedreira;SP;Ana Silva;2100;Cruze;56719
06/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;17302
06/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;24724
06/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;18790
06/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;27167
06/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;50864
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;52758
20/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;38109
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;37881
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;27725
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;51281
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;55066
20/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;39570
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;59765
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;19771
02/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;57142
02/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;34631
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;47274
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;18138
02/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;13075
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;15498
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;33331
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;14568
17/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;53609
17/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;51307
21/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;38642
21/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;12312
21/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;41370
21/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;16325
23/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;51505
23/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;55067
23/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;56286
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;16147
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;37308
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;43703
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Corola;26572
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;10086
02/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;50218
14/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;29743
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;58005
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;56557
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;17429
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;52840
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;27533
14/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;18499
14/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;11714
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;19737
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;13326
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;11952
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;19232
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;58260
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;21850
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;34996
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;15063
27/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;45159
04/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;52128
04/jan/20;Pedreira;SP;Gilberto Santos;2100;Ka;20341
04/jan/20;Pedreira;SP;Gilberto Santos;2100;Uno;52198
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;55767
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;32677
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;35477
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;49683
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;16816
15/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;59690
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;52412
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;22083
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;59330
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;28311
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Corola;28894
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;53060
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;59434
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;19808
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Cruze;39348
09/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;25576
09/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;46609
09/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;30596
09/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;42096
09/jan/20;Pedreira;SP;Gilberto Santos;2100;Corola;22839
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;30612
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;13419
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;26684
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;16914
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Gol;16022
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Polo;57443
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;52194
24/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;50781
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;25225
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;29183
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Civic;14880
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;30531
05/jan/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;28332
05/jan/20;Pedreira;SP;Gilberto Santos;2100;Logan;21905
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Corola;12522
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;55452
20/jan/20;Pedreira;SP;Gilberto Santos;2100;Pálio;40776
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;39288
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;37834
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;23513
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;39973
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;25662
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;57574
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;18364
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;44588
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;30749
06/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;18845
13/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;38656
13/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;52847
13/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;10567
13/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;35490
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;13545
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;51967
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;38333
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;25552
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;24222
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;43966
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;52756
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;34002
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;40477
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;53322
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;17510
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;34151
27/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;57212
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;35015
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;51315
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;21982
27/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;21382
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;36904
27/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;25224
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;30662
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;38962
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;49749
22/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;44980
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;57891
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;23601
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;37487
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;26964
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;56330
22/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;52943
26/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;53079
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;49979
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;46910
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;13131
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;28329
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;38547
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;27954
14/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;39641
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;10910
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;38205
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;19279
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;27131
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;42436
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;54432
23/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;40265
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;50777
23/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;32635
05/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;30729
05/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;24078
11/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;54426
11/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;16527
11/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;50892
11/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;40889
11/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;20278
20/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;56486
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;30589
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;40574
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;54414
08/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;47115
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;42839
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;19191
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;21118
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;40919
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;35377
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;25228
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;33815
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;34259
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;17447
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;16107
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;45997
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;48724
08/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;11040
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;12377
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;37437
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;55443
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;58925
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;51837
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;10388
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;12921
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;11796
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;47648
17/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;49618
15/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;53722
15/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;19705
15/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;15682
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;18150
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;48275
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;52707
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;43308
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;51186
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;36711
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;27157
01/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;59897
01/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;43794
05/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;55609
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;51178
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;11456
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;10412
26/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;39209
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;33703
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;59496
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;53641
26/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;22359
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;25933
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;45672
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;16220
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;13386
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;35162
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;43510
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;45950
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Corola;47154
12/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;39477
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;15631
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;42789
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Civic;23426
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;10458
12/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;17405
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;55508
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;15209
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;57806
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;13475
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Logan;47381
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;19243
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Gol;34241
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Uno;38144
16/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;16899
04/fev/20;Pedreira;SP;Gilberto Santos;2100;Ka;29779
04/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;11698
04/fev/20;Pedreira;SP;Gilberto Santos;2100;Cruze;16207
25/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;56963
25/fev/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;22063
25/fev/20;Pedreira;SP;Gilberto Santos;2100;Polo;52524
25/fev/20;Pedreira;SP;Gilberto Santos;2100;Pálio;51146
25/fev/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;43075
24/mar/20;Pedreira;SP;Gilberto Santos;2100;Cruze;14255
14/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;22181
14/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;50773
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Uno;37530
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;57623
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;39925
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Uno;10829
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;12982
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Civic;56295
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;57050
28/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;46927
11/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;50936
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;55042
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;23213
11/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;30237
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;29050
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Logan;46240
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Cruze;44996
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;34609
11/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;37791
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;31550
11/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;41695
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;17796
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Cruze;12110
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;34589
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Corola;42400
10/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;31316
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;39237
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;14745
10/abr/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;21490
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Corola;35879
10/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;58639
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Corola;44204
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Ka;54261
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Logan;32309
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Corola;54561
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;17586
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Uno;19841
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Civic;31640
17/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;20057
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Uno;43942
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Pálio;43880
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Pálio;59920
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Cruze;46873
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Civic;12907
09/abr/20;Pedreira;SP;Gilberto Santos;2100;Cruze;24146
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Polo;36293
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Pálio;37393
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;54894
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Cruze;23325
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Civic;59145
19/abr/20;Pedreira;SP;Gilberto Santos;2100;Logan;53759
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Corola;44041
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Polo;51463
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Uno;55474
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Corola;32447
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Gol;44273
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Uno;55817
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;25042
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;45712
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Corola;34083
03/mai/20;Pedreira;SP;Gilberto Santos;2100;Logan;45663
23/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;53218
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Ka;42969
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;28634
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Pálio;59998
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;31924
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;41232
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;10259
23/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;53299
23/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;58233
10/jun/20;Pedreira;SP;Gilberto Santos;2100;Pálio;40682
10/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;40568
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;50125
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;28307
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Ka;55621
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;55390
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;53916
20/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;18842
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Pálio;23186
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Civic;29861
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Uno;20108
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;35406
20/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;47525
20/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;32058
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;51594
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;12655
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;15180
20/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;57245
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;11702
06/jun/20;Pedreira;SP;Gilberto Santos;2100;Uno;33822
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;27470
14/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;20450
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Ka;20816
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Pálio;33301
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;41892
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;35617
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Uno;57464
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;53010
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;28182
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;23965
20/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;31392
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;27799
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Civic;50724
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;58421
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;14202
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Pálio;29143
28/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;10888
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;52839
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;22329
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;19927
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;10249
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Uno;28224
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;37906
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;12719
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Logan;16747
14/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;27135
10/jun/20;Pedreira;SP;Gilberto Santos;2100;Civic;15793
10/jun/20;Pedreira;SP;Gilberto Santos;2100;Corola;34227
10/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;15800
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;52781
22/jun/20;Pedreira;SP;Gilberto Santos;2100;EcoSport;53382
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Cruze;13634
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;44607
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;30920
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Fiesta;21295
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Ka;21987
22/jun/20;Pedreira;SP;Gilberto Santos;2100;Polo;57076
04/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;40827
04/jun/20;Pedreira;SP;Gilberto Santos;2100;Gol;15770
